= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear
RecoEnergyInvSqrtFD           ( 1) | -2.71        | 0.00836   | 0.0814    | -0.989      | -0.661    | -0.494    | 0.0145    | -0.666    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.666
EMRecoUncorrInvSqrtFD         ( 1) | -2.64        | 0.006     | -0.116    | -0.997      | -0.618    | -0.165    | 0         | -0.747    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.747
EMRecoUncorrSqrtFD            ( 1) | -2.62        | 0.00744   | -0.119    | -0.99       | -0.568    | -0.192    | 0         | -0.757    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.757
MaNCRES                       ( 1) | 2.6          | 0         | 0         | 0           | 0         | 3.46      | 0         | -0.861    | 0         | -0.861    | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrFD        ( 1) | -2.03        | 0.0156    | -0.0213   | -0.731      | -0.523    | -0.577    | 0.0273    | -0.218    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.218
flux_Nov17_14                 ( 1) | -2.01        | 0.0213    | -0.666    | -0.221      | -0.978    | -0.533    | -0.0299   | 0.393     | 0.393     | 0.117     | -0.00127  | -0.066    | 0.00135   | -0.0537   | 0.00655   | -0.0112
ChargedHadRecoUncorrInvSqrtFD ( 1) | -1.94        | 0.019     | 0.128     | -0.615      | -0.59     | -0.604    | 0.0273    | -0.304    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.304
ChargedHadRecoUncorrSqrtFD    ( 1) | -1.62        | 0.00828   | -0.101    | -0.356      | -0.462    | -0.577    | 0.0145    | -0.149    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.149
RecoEnergySqrtFD              ( 1) | -1.54        | 0.006     | -0.057    | -0.486      | -0.36     | -0.302    | 0         | -0.346    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.346
flux_Nov17_10                 ( 1) | 1.21         | -0.000496 | 0.225     | 0.5         | 0.442     | 0.309     | 0.0232    | -0.289    | -0.204    | -0.0784   | 3.95e-06  | -0.00668  | -4.92e-08 | 8.77e-06  | 7.64e-09  | 1.56e-07
nuenumu_xsec_ratio            (-1) | 1.1          | -0.00901  | 0         | 0.352       | 0.413     | 0         | 0         | 0.348     | 0.5       | 0.5       | 0.5       | 0.5       | 0.5       | 0.5       | 0.344     | 0.505
BeRPA_D                       (-1) | -1.02        | 0.00739   | -0.151    | -0.541      | -0.421    | 0         | -0.00544  | 0.092     | 0.231     | 0.00507   | 0.00507   | 0.00507   | -0.00288  | -0.0672   | -0.0119   | -0.0365
ChargedHadRecoUncorrInvSqrtND (-1) | -0.851       | 0         | 0         | 0           | 0         | 0         | 0         | -0.851    | -0.274    | -0.202    | 0.000103  | 0         | -0.368    | 0         | 0         | 0
BeRPA_B                       (-1) | -0.847       | 0.00837   | -0.0241   | -0.677      | -0.429    | 0         | 0         | 0.275     | 0.283     | 0.0167    | 0.0167    | 0.0167    | -0.00895  | 0.115     | -0.0315   | -0.0154
Theta_Delta2Npi               ( 1) | 0.77         | -0.00343  | 0.23      | 0.261       | 0.198     | 0.257     | -0.0324   | -0.141    | -0.0759   | -0.0619   | -0.0254   | -0.0254   | -0.022    | -0.0624   | -0.023    | -0.0225
ChargedHadRecoUncorrND        ( 1) | 0.725        | 0         | 0         | 0           | 0         | 0         | 0         | 0.725     | 0.253     | 0.193     | 5.48e-06  | 0         | 0.279     | 0         | 0         | 0
BeRPA_A                       ( 1) | 0.697        | -0.0142   | 0.0083    | 0.681       | 0.402     | 0         | 0         | -0.38     | -0.285    | -0.0098   | -0.0098   | -0.0098   | 0.0276    | -0.216    | 0.0424    | 0.0124
CCQEPauliSupViaKF             (-1) | 0.688        | -0.0177   | 0.00396   | 0.757       | 0.334     | 0         | 0         | -0.39     | -0.255    | -0.0198   | -0.0198   | -0.0198   | 0.026     | -0.288    | 0.0447    | 0.00315
NR_nubar_n_NC_2Pi             (-1) | -0.657       | 0         | 0         | 0           | 0         | -0.879    | 0         | 0.222     | 0         | 0.222     | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArSqrtND         ( 1) | 0.646        | 0         | 0         | 0           | 0         | 0         | 0         | 0.646     | 0.136     | 0         | 0         | 0         | 0.511     | 0         | 0         | 0
flux_Nov17_4                  ( 1) | 0.612        | -0.0184   | 0.0513    | 0.539       | 0.494     | 0.119     | 0.0156    | -0.589    | -0.293    | 0.0069    | -0.000355 | -0.287    | -0.00102  | -0.0179   | 0.00139   | -0.000644
MaCCRES                       ( 1) | 0.612        | -0.00248  | 0.3       | 0.163       | 0.206     | 0         | 0.00951   | -0.0642   | -0.0851   | -0.00964  | -0.00963  | -0.00964  | -0.0156   | 0.0245    | -0.013    | -0.0136
ChargedHadRecoUncorrSqrtND    (-1) | -0.602       | 0         | 0         | 0           | 0         | 0         | 0         | -0.602    | -0.208    | -0.169    | 0.000103  | 0         | -0.224    | 0         | 0         | 0
flux_Nov17_11                 ( 1) | -0.593       | 0.00765   | -0.304    | -0.0204     | -0.324    | -0.084    | -0.00444  | 0.137     | 0.134     | 0.00468   | -2.8e-05  | 0.0021    | 8.43e-06  | -0.00564  | 0.000723  | 0.000325
NR_nubar_p_NC_2Pi             (-1) | -0.574       | 0         | 0         | 0           | 0         | -0.632    | 0         | 0.0577    | 0         | 0.0577    | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_1Pi             (-1) | -0.527       | 0.00582   | -0.16     | -0.246      | 0         | 0         | -0.0506   | -0.0765   | -0.0143   | -0.0143   | -0.0143   | -0.0143   | 0.0579    | -0.193    | 0.0411    | -0.0254
ERecoScaleMuLArND             (-1) | -0.471       | 0         | 0         | 0           | 0         | 0         | 0         | -0.471    | -0.137    | 0         | 0         | 0         | -0.331    | 0         | 0         | 0
NR_nu_n_CC_2Pi                (-1) | -0.465       | 0         | -0.181    | -0.0622     | -0.276    | 0         | -0.0432   | 0.0972    | 0.0972    | 0         | 0         | 0         | 0         | 0         | 0         | 0
RecoEnergyInvSqrtND           (-1) | -0.459       | 0         | 0         | 0           | 0         | 0         | 0         | -0.459    | -0.127    | -0.147    | 0.000103  | 0         | -0.182    | 0         | 0         | 0
flux_Nov17_12                 ( 1) | -0.445       | -0.00108  | -0.000216 | -0.246      | -0.0433   | -0.183    | -0.0106   | 0.0393    | 0.036     | 0.0583    | -0.000111 | -0.0497   | -0.000291 | -0.00597  | 0.000924  | -0.000736
RecoEnergyScaleND             (-1) | -0.425       | 0         | 0         | 0           | 0         | 0         | 0         | -0.425    | -0.129    | -0.143    | 0.000103  | 0         | -0.152    | 0         | 0         | 0
flux_Nov17_16                 (-1) | 0.42         | 0.0103    | 0.101     | -0.165      | 0.707     | 0.0972    | 0.0114    | -0.342    | -0.325    | -0.0263   | 2.07e-05  | 0.00387   | -0.000925 | 0.00297   | 3.06e-05  | 0.00217
NR_nubar_n_CC_1Pi             (-1) | -0.406       | 0.00377   | -0.0431   | -0.181      | 0         | 0         | -0.0338   | -0.152    | -0.0265   | -0.0265   | -0.0265   | -0.0265   | -0.0121   | -0.18     | 0.0178    | -0.0573
flux_Nov17_19                 (-1) | 0.399        | 0.000184  | 0.251     | -0.0655     | 0.159     | 0.0851    | -0.000544 | -0.0302   | -0.0399   | -0.00864  | 0.000146  | 0.0136    | 0.000589  | 0.00781   | -0.00189  | -0.000824
NuOnENCBkgSyst                ( 1) | -0.396       | 0         | 0         | 0           | 0         | 0         | 0         | -0.396    | 0         | -0.396    | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_CC_2Pi                (-1) | -0.38        | 0         | -0.0938   | -0.056      | -0.326    | 0         | 0         | 0.0962    | 0.0962    | 0         | 8.6e-08   | 0         | 0         | 0         | 0         | 0
flux_Nov17_18                 ( 1) | 0.368        | -0.00548  | 0.33      | -0.248      | 0.132     | 0.136     | 0.00153   | 0.0234    | -0.00818  | -0.0192   | 0.000168  | 0.0457    | 0.00109   | 0.00854   | -0.00229  | -0.00124
E2p2h_A_nu                    ( 1) | -0.344       | 0         | -0.00111  | -0.153      | -0.581    | 0         | 0         | 0.391     | 0.391     | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_20                 ( 1) | -0.339       | -0.00331  | -0.162    | 0.00161     | -0.148    | -0.0323   | -0.00115  | 0.00725   | 0.00411   | 0.000966  | 0.000183  | 0.00141   | 9.63e-05  | 0.00102   | -0.000191 | 0.00117
E2p2h_A_nubar                 (-1) | 0.324        | -0.025    | 0.00344   | 0.393       | 0         | 0         | 0         | -0.048    | 0.0228    | 0.0228    | 0.0228    | 0.0228    | 0.0455    | -0.0829   | 0.0563    | 0.00155
NR_nubar_p_NC_1Pi             (-1) | -0.32        | 0         | 0         | 0           | 0         | -0.52     | 0         | 0.2       | 0         | 0.2       | 0         | 0         | 0         | 0         | 0         | 0
FrInel_N                      ( 1) | -0.31        | 0.00734   | -0.081    | -0.169      | -0.0855   | -0.0565   | 0.0922    | -0.0183   | 0.00983   | -0.00625  | 0.0268    | 0.0268    | 0.0273    | 0.0724    | 0.00962   | 0.00302
NR_nu_p_CC_3Pi                (-1) | -0.29        | 0         | -0.0493   | -0.171      | -0.125    | 0         | 0         | 0.0546    | 0.0546    | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtND      (-1) | -0.288       | 0         | 0         | 0           | 0         | 0         | 0         | -0.288    | -0.104    | 0         | 0         | 0         | -0.178    | 0         | 0         | 0
NR_nubar_n_CC_2Pi             ( 1) | 0.279        | -0.00088  | 0.101     | 0.246       | 0         | 0         | 0         | -0.067    | -0.00361  | -0.00361  | -0.00361  | -0.00361  | -0.0228   | 0.0675    | -0.0587   | -0.0637
nuenuebar_xsec_ratio          ( 1) | -0.262       | 0.00628   | 0         | -0.125      | 0.155     | 0         | 0         | -0.298    | -0.3      | -0.3      | -0.3      | -0.3      | -0.3      | -0.3      | -0.304    | -0.295
BhtBY                         (-1) | 0.247        | 0.00125   | 0.00604   | 0.0917      | 0.101     | 0.0433    | 0.00323   | 0.000132  | -0.00239  | 0.00498   | 0.00453   | 0.00453   | 0.00421   | 0.0102    | -0.00275  | 0.0086
ChargedHadRecoResFD           ( 1) | -0.242       | -0.000248 | 0.069     | 0           | -0.139    | -0.137    | 0         | -0.034    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.034
flux_Nov17_21                 ( 1) | 0.24         | -0.00811  | 0.0763    | 0.0139      | 0.0644    | 0.0455    | -0.00116  | 0.0491    | 0.00894   | -0.00686  | 7.96e-05  | 0.0407    | 0.000821  | 0.00825   | -0.00158  | -0.000849
NR_nubar_n_NC_3Pi             (-1) | -0.236       | 0         | 0         | 0           | 0         | -0.316    | 0         | 0.0796    | 0         | 0.0796    | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_CC_3Pi                (-1) | -0.226       | 0         | -0.0806   | -0.0553     | -0.129    | 0         | 0         | 0.0385    | 0.0385    | 0         | -9.87e-08 | 0         | 0         | 0         | 0         | 0
RecoEnergySqrtND              (-1) | -0.218       | 0         | 0         | 0           | 0         | 0         | 0         | -0.218    | -0.0667   | -0.0896   | -4.03e-05 | 0         | -0.0616   | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | 0.215        | -0.0114   | 0.0157    | 0.245       | 0         | 0         | 0         | -0.0343   | 0.00999   | 0.00999   | 0.00999   | 0.00999   | 0.0246    | -0.0625   | 0.0315    | 0.0021
FrElas_N                      ( 1) | -0.212       | -0.0128   | -0.127    | 0.348       | -0.0565   | -0.328    | -0.00152  | -0.0357   | -0.0735   | -0.0735   | -0.0735   | -0.0735   | -0.0735   | -0.0735   | -0.0542   | -0.0549
NR_nu_p_NC_2Pi                (-1) | -0.211       | 0         | 0         | 0           | 0         | -0.232    | 0         | 0.0215    | 0         | 0.0215    | 0         | 0         | 0         | 0         | 0         | 0
MuonRecoResND                 (-1) | -0.21        | 0         | 0         | 0           | 0         | 0         | 0         | -0.21     | -0.00172  | -0.204    | 0.000113  | 0         | -0.00438  | 0         | 0         | 0
FrAbs_N                       ( 1) | 0.208        | -0.00393  | 0.0183    | -0.153      | 0.115     | 0.215     | -0.0345   | 0.0511    | -0.0174   | 0.0301    | 0.0019    | 0.0019    | 0.00848   | -0.044    | 0.0178    | 0.0658
NR_nu_n_NC_2Pi                (-1) | -0.206       | 0         | 0         | 0           | 0         | -0.222    | 0         | 0.0152    | 0         | 0.0152    | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_1Pi                (-1) | -0.205       | 0         | 0         | 0           | 0         | -0.246    | 0         | 0.0412    | 0         | 0.0412    | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nu      ( 1) | 0.205        | 0         | 0.0159    | 0.0736      | 0.308     | 0         | 0         | -0.193    | -0.193    | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_17                 ( 1) | -0.187       | -0.00549  | 0.00247   | -0.251      | 0.389     | -0.221    | -0.0131   | -0.0876   | -0.193    | 0.0665    | 0.000106  | 0.0449    | 0.000557  | -0.00315  | 5.26e-05  | -0.000274
E2p2h_B_nu                    (-1) | 0.185        | 0         | 0.00278   | 0.0775      | 0.306     | 0         | 0         | -0.201    | -0.201    | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_B_nubar                 (-1) | 0.181        | -0.0131   | 0.00477   | 0.218       | 0         | 0         | 0         | -0.0286   | 0.0115    | 0.0115    | 0.0115    | 0.0115    | 0.0249    | -0.0505   | 0.0305    | 0.00103
NR_nubar_p_CC_2Pi             ( 1) | 0.18         | -0.00212  | 0.0763    | 0.123       | 0         | 0         | 0         | -0.0176   | 0.000238  | 0.000238  | 0.000238  | 0.000238  | -0.0237   | 0.0643    | -0.0387   | -0.0187
flux_Nov17_15                 (-1) | 0.169        | -0.00308  | -0.0842   | 0.0408      | 0.0786    | 0.283     | 0.0291    | -0.175    | -0.0449   | -0.0941   | -6.57e-05 | -0.0426   | -0.00129  | 0.00423   | 0.000708  | 0.00237
VecFFCCQEshape                (-1) | 0.169        | -0.00329  | 0.0557    | 0.03        | 0.0404    | 0         | 0.0208    | 0.0255    | -0.00278  | 0.00407   | 0.00407   | 0.00407   | 0.00261   | 0.0295    | 2.13e-05  | 0.0124
NR_nubar_n_NC_1Pi             (-1) | -0.169       | 0         | 0         | 0           | 0         | -0.261    | 0         | 0.0919    | 0         | 0.0919    | 0         | 0         | 0         | 0         | 0         | 0
AhtBY                         (-1) | -0.167       | -0.000846 | -0.0122   | -0.0602     | -0.0677   | -0.0244   | -0.00225  | 0.000927  | 0.00249   | -0.00243  | -0.00233  | -0.00233  | -0.00274  | -0.00547  | 0.0012    | -0.00377
FrAbs_pi                      ( 1) | 0.167        | -0.012    | 0.00952   | 0.158       | 0.351     | -0.775    | -0.0578   | 0.493     | -0.121    | 0.198     | -0.0235   | -0.0235   | -0.0251   | 0.237     | 0.0133    | 0.0671
CV1uBY                        (-1) | 0.158        | -7.51e-05 | 0.0267    | 0.0403      | 0.0652    | 0.0266    | 0.00179   | -0.00235  | -0.00416  | -3.86e-05 | 0.00062   | 0.00062   | 0.000454  | 0.00303   | 0.000292  | 0.00117
flux_Nov17_26                 (-1) | 0.154        | 0.000207  | 0.0836    | 0.0324      | 0.0419    | -0.0107   | 0.00189   | 0.00491   | -0.000204 | 0.00869   | -0.000192 | 0.00248   | -0.000264 | -0.0074   | 0.00132   | -0.000937
flux_Nov17_27                 (-1) | -0.148       | -0.0048   | 0.0127    | -0.0685     | -0.00814  | -0.0331   | -0.00108  | -0.0452   | -0.026    | 0.00832   | -4.11e-05 | -0.028    | -0.000185 | 0.000446  | 9.58e-05  | -3.32e-05
NR_nu_np_CC_1Pi               ( 1) | 0.148        | 0         | 0.0171    | 0.0575      | 0.0958    | 0         | 0         | -0.0225   | -0.0225   | 0         | -6e-07    | 0         | 0         | 0         | 0         | 0
