= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
NR_nubar_p_NC_1Pi             (-1) | -0.00445     | 0         | 0         | 0           | 0         | -0.00848  | 0         | 0.00403   | 0         | 0.00403   | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_8                  (-1) | 0.00336      | 0.0412    | 0.0104    | 0.0066      | 0.000509  | 0.00213   | 0.000535  | -0.058    | -0.00104  | -0.000732 | -6.83e-07 | -0.0417   | 5.7e-05   | -0.0127   | 8.09e-06  | -0.00222  | 0.000169
NR_nubar_n_NC_3Pi             ( 1) | -0.0025      | 0         | 0         | 0           | 0         | 0         | 0         | -0.0025   | 0         | -0.0025   | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_n_CC_3Pi             (-1) | -0.00212     | 0         | -0.00611  | 0           | 0         | 0         | 0         | 0.004     | 0.004     | 0         | -9.09e-09 | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_2Pi             ( 1) | -0.00149     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00149  | 0         | -0.00149  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_NC_3Pi             ( 1) | -0.00135     | 0         | 0         | 0           | 0         | 0         | 0         | -0.00135  | 0         | -0.00135  | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_3Pi             ( 1) | -0.000188    | 0         | 0.00253   | 0           | 0         | 0         | 0         | -0.00272  | -0.00272  | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
NuOnERecoEffSyst              (-1) | -0.000187    | 0         | 0         | 0           | 0         | 0         | 0         | -0.000187 | 0         | 0         | 0         | 0         | 0         | -0.000187 | 0         | 0         | 0
NuOnECCBkgSyst                (-1) | 3.86e-05     | 0         | 0         | 0           | 0         | 0         | 0         | 3.86e-05  | 0         | 0         | 3.86e-05  | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArSqrtFD         ( 1) | 0            | 0         | 0         | 0           | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArFD             ( 1) | 0            | 0         | 0         | 0           | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0

= Evis bin 2: 0.5 - 1GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
RecoEnergyScaleFD             (-1) | 3.72         | -0.0221   | -0.11     | 0.723       | 0.00462   | 0.15      | -2.61e-05 | 2.98      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.98      | 0
RecoEnergyInvSqrtFD           ( 1) | -3.69        | 0.0306    | 0.0989    | -0.522      | -0.013    | -0.171    | -0.0578   | -3.05     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -3.05     | 0
EMRecoUncorrFD                (-1) | 3.31         | -0.0251   | 0.00137   | 0.623       | 0.00608   | 0.118     | 1.18e-06  | 2.59      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.59      | 0
EMRecoUncorrInvSqrtFD         ( 1) | -3.3         | 0.022     | -0.0269   | -0.523      | -0.00694  | -0.139    | -0.0374   | -2.59     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.59     | 0
EMRecoUncorrSqrtFD            (-1) | 3.23         | -0.0191   | 0.00163   | 0.681       | 0.00743   | 0.128     | 1.25e-06  | 2.43      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 2.43      | 0
ChargedHadRecoUncorrInvSqrtFD ( 1) | -2.79        | 0.0097    | 0.196     | -0.261      | -0.00795  | -0.246    | 0.0634    | -2.54     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.54     | 0
ChargedHadRecoUncorrInvSqrtND ( 1) | 2.74         | 0         | 0         | 0           | 0         | 0         | 0         | 2.74      | 0.0292    | 0.24      | -1.05e-05 | 0         | 2.47      | 0         | 0         | 0         | 0
ChargedHadRecoUncorrFD        ( 1) | -2.47        | 0.00123   | 0.108     | -0.254      | -0.00786  | -0.214    | -0.062    | -2.04     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -2.04     | 0
ChargedHadRecoUncorrND        (-1) | -2.28        | 0         | 0         | 0           | 0         | 0         | 0         | -2.28     | -0.0222   | -0.233    | -2.09e-06 | 0         | -2.02     | 0         | 0         | 0         | 0
MaCCQE                        ( 1) | 2.06         | 0.0174    | 0.612     | 1.15        | 0.024     | 0         | 0.000813  | 0.259     | -0.0739   | 0         | 0         | 0         | -0.214    | -0.262    | 0.536     | 0.425     | -0.175
ChargedHadRecoUncorrSqrtFD    (-1) | 1.98         | -0.0152   | -0.0859   | 0.244       | -0.000911 | 0.15      | -0.0385   | 1.72      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.72      | 0
MvCCRES                       ( 1) | 1.9          | -0.00633  | 0.61      | 0.563       | 0.0108    | 0         | 0.121     | 0.597     | -0.0362   | 0         | -3.52e-06 | 0         | -0.232    | 0.717     | -0.13     | 0.282     | -0.00208
RecoEnergySqrtFD              (-1) | 1.85         | -0.00562  | -0.0055   | 0.366       | 0.00112   | 0.0534    | 2.86e-07  | 1.44      | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 1.44      | 0
ChargedHadRecoUncorrSqrtND    (-1) | -1.84        | 0         | 0         | 0           | 0         | 0         | 0         | -1.84     | -0.016    | -0.216    | 1.46e-06  | 0         | -1.61     | 0         | 0         | 0         | 0
ERecoScaleMuLArSqrtND         ( 1) | 1.64         | 0         | 0         | 0           | 0         | 0         | 0         | 1.64      | 0.0318    | 0         | 0         | 0         | 1.61      | 0         | 0         | 0         | 0
ERecoScaleMuLArND             ( 1) | 1.46         | 0         | 0         | 0           | 0         | 0         | 0         | 1.46      | 0.027     | 0         | 0         | 0         | 1.43      | 0         | 0         | 0         | 0
RecoEnergyInvSqrtND           ( 1) | 1.34         | 0         | 0         | 0           | 0         | 0         | 0         | 1.34      | 0.0135    | 0.181     | 7.21e-05  | 0         | 1.14      | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtND      ( 1) | 1.26         | 0         | 0         | 0           | 0         | 0         | 0         | 1.26      | 0.0225    | 0         | 0         | 0         | 1.23      | 0         | 0         | 0         | 0
RecoEnergyScaleND             (-1) | -1.18        | 0         | 0         | 0           | 0         | 0         | 0         | -1.18     | -0.013    | -0.16     | 4.25e-06  | 0         | -1        | 0         | 0         | 0         | 0
nuenumu_xsec_ratio            ( 1) | -1.16        | -0.00448  | 0         | -0.156      | -0.00644  | 0         | 0         | -0.995    | 0         | 0         | 1.25e-05  | 0         | 0         | 0         | 0.968     | 0.063     | -1.99
FrAbs_pi                      ( 1) | 0.989        | 0.00183   | -0.00655  | 0.221       | 0.00173   | -0.315    | -0.084    | 1.17      | -0.00511  | 0.237     | -5.57e-06 | 0         | -0.0513   | 0.136     | 0.192     | 0.661     | -0.00209
MuonRecoResFD                 ( 1) | 0.94         | -0.0143   | 1.29      | 0.169       | -0.0036   | -0.374    | 0.054     | -0.178    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.178    | 0
flux_Nov17_13                 ( 1) | 0.795        | -0.0105   | 0.178     | 1.01        | 0.0274    | 0.352     | 0.101     | -0.861    | -0.125    | -0.22     | -5.2e-06  | -0.247    | -0.00396  | -0.251    | 0.056     | -0.064    | -0.00638
FrInel_pi                     ( 1) | -0.768       | -0.0172   | 0.032     | -0.154      | 0.00164   | 0.143     | 0.109     | -0.883    | 5.05e-05  | -0.124    | 8.74e-06  | 0         | 0.0556    | -0.12     | -0.0721   | -0.514    | -0.109
flux_Nov17_14                 ( 1) | -0.646       | 0.000755  | -0.179    | -0.0956     | -0.0145   | -0.236    | -0.0253   | -0.0959   | 0.0625    | 0.133     | 5.16e-06  | -0.137    | -0.00134  | -0.159    | 0.0507    | -0.0352   | -0.00888
nuenuebar_xsec_ratio          (-1) | -0.591       | -0.00218  | 0         | -0.0855     | 0.00433   | 0         | 0         | -0.508    | 0         | 0         | 3.66e-07  | 0         | 0         | 0         | -0.0126   | 0.0153    | -0.51
ChargedHadRecoResFD           (-1) | 0.567        | 0.00129   | -0.0471   | 0.0965      | -0.000958 | 0.0427    | -1.3e-05  | 0.475     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.475     | 0
RecoEnergySqrtND              (-1) | -0.503       | 0         | 0         | 0           | 0         | 0         | 0         | -0.503    | -0.00354  | -0.0711   | 7.8e-07   | 0         | -0.429    | 0         | 0         | 0         | 0
EMRecoResFD                   (-1) | 0.448        | 0.0173    | -0.00103  | 0.0398      | -0.00795  | -0.0321   | -0.00116  | 0.433     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0.433     | 0
NuOnENCBkgSyst                (-1) | 0.421        | 0         | 0         | 0           | 0         | 0         | 0         | 0.421     | 0         | 0.421     | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_16                 ( 1) | -0.39        | 0.00244   | -0.0654   | -0.209      | -0.00504  | -0.188    | -0.0384   | 0.113     | 0.0218    | 0.123     | 2.52e-06  | -0.0246   | -7.08e-05 | -0.0159   | 0.00857   | 0.00264   | -0.00241
flux_Nov17_10                 ( 1) | 0.382        | -0.000792 | 0.0794    | 0.25        | 0.00666   | 0.136     | 0.0265    | -0.115    | -0.03     | -0.0834   | -2.5e-06  | -0.00205  | -4.48e-10 | -2.64e-05 | 1.38e-07  | 1.17e-06  | 4.81e-08
Theta_Delta2Npi               ( 1) | 0.368        | -0.0032   | 0.0883    | 0.242       | -0.00133  | 0.0879    | 0.0358    | -0.0817   | -0.0145   | -0.0675   | 0         | 0         | 0.00323   | -0.000962 | 0.0403    | -0.0709   | 0.0286
flux_Nov17_4                  (-1) | 0.367        | 0.0053    | -0.0207   | -0.274      | -0.00609  | -0.0532   | -0.018    | 0.733     | 0.0327    | 0.0215    | -4.45e-06 | 0.523     | 0.00333   | 0.151     | -0.00752  | 0.00908   | 0.000663
BeRPA_D                       ( 1) | 0.352        | 0.00304   | 0.0996    | 0.257       | 0.00504   | 0         | 0.000206  | -0.0133   | -0.0151   | 0         | 0         | 0         | -0.0469   | -0.0238   | 0.141     | -0.0129   | -0.0566
FrAbs_N                       ( 1) | 0.328        | -0.00137  | -0.0233   | 0.127       | -6.47e-06 | 0.105     | -0.025    | 0.146     | 0.0106    | -0.00821  | 3.94e-05  | 0         | 0.113     | -0.1      | -0.00888  | 0.158     | -0.0184
EMRecoUncorrInvSqrtND         ( 1) | 0.317        | 0         | 0         | 0           | 0         | 0         | 0         | 0.317     | 0.00408   | 0.0158    | -1.03e-05 | 0         | 0.297     | 0         | 0         | 0         | 0
BhtBY                         (-1) | 0.31         | -0.00291  | 0.00524   | 0.0342      | -0.000289 | 0.0461    | 0.00444   | 0.223     | -0.000242 | -0.0092   | 1.5e-09   | 0         | -0.0182   | 0.161     | -0.0404   | 0.136     | -0.00516
MaNCRES                       ( 1) | 0.306        | 0         | 0         | 0           | 0         | 1.08      | 0         | -0.777    | 0         | -0.777    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_2Pi                (-1) | -0.285       | 0         | 0         | 0           | 0         | -0.416    | 0         | 0.132     | 0         | 0.132     | 0         | 0         | 0         | 0         | 0         | 0         | 0
MaCCRES                       ( 1) | 0.279        | -0.00124  | 0.0952    | 0.0945      | 0.00205   | 0         | 0.0209    | 0.0675    | -0.0108   | 0         | -4.58e-07 | 0         | -0.0336   | 0.107     | -0.0187   | 0.0265    | -0.00263
flux_Nov17_17                 (-1) | -0.277       | 0.00199   | -0.00572  | -0.185      | 0.0073    | -0.112    | -0.0257   | 0.0421    | -0.0331   | 0.079     | 1.84e-06  | -0.0308   | -0.000536 | 0.0149    | -9.92e-05 | 0.0138    | -0.00107
flux_Nov17_12                 ( 1) | -0.27        | -0.00495  | -0.0227   | -0.117      | -0.000402 | -0.0888   | -0.0155   | -0.0206   | 0.00398   | 0.0612    | 3.25e-06  | -0.04     | -0.000446 | -0.0357   | 0.00505   | -0.0149   | 0.000187
EMRecoUncorrND                ( 1) | 0.24         | 0         | 0         | 0           | 0         | 0         | 0         | 0.24      | 0.00335   | 0.0109    | -1.03e-05 | 0         | 0.226     | 0         | 0         | 0         | 0
NR_nu_p_NC_2Pi                (-1) | -0.24        | 0         | 0         | 0           | 0         | -0.487    | 0         | 0.247     | 0         | 0.247     | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_1Pi                (-1) | -0.239       | 0         | 0         | 0           | 0         | -0.47     | 0         | 0.232     | 0         | 0.232     | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_15                 ( 1) | 0.231        | 0.00394   | 0.0671    | 0.0133      | -0.0118   | 0.0048    | -0.00945  | 0.163     | 0.051     | 0.00845   | -2.84e-06 | 0.0437    | 0.00289   | 0.0545    | -0.00813  | 0.0108    | -0.000467
CV1uBY                        (-1) | 0.219        | -0.0024   | 0.00885   | 0.0306      | 0.000167  | 0.0338    | 0.00346   | 0.144     | -0.000151 | -0.00537  | -6.38e-09 | 0         | -0.00987  | 0.104     | -0.0219   | 0.0755    | 0.002
AhtBY                         (-1) | -0.209       | 0.00214   | -0.00568  | -0.0237     | 0.000265  | -0.0293   | -0.0032   | -0.15     | 0.000273  | 0.00597   | -1.27e-09 | 0         | 0.0119    | -0.105    | 0.024     | -0.0918   | 0.00459
MuonRecoResND                 ( 1) | 0.197        | 0         | 0         | 0           | 0         | 0         | 0         | 0.197     | -0.00177  | 0.195     | -8.37e-05 | 0         | 0.00366   | 0         | 0         | 0         | 0
flux_Nov17_18                 ( 1) | 0.195        | -0.00152  | 0.0735    | -0.103      | -0.00256  | 0.05      | -0.0059   | 0.185     | 0.0104    | -0.0202   | -4.69e-07 | 0.0926    | 0.00322   | 0.0953    | -0.0172   | 0.0205    | 0.000606
flux_Nov17_9                  ( 1) | 0.194        | -0.000217 | 0.0636    | 0.0138      | -0.000834 | 0.0584    | 0.00343   | 0.0555    | 0.004     | -0.0395   | -3.74e-06 | 0.00582   | -0.000492 | 0.0631    | -0.00487  | 0.0294    | -0.0018
CV2uBY                        (-1) | -0.191       | 0.0021    | -0.00773  | -0.0267     | -0.000146 | -0.0295   | -0.00302  | -0.126    | 0.000132  | 0.0047    | 5.6e-09   | 0         | 0.00865   | -0.091    | 0.0193    | -0.0662   | -0.00178
E2p2h_A_nu                    (-1) | 0.185        | 0.0127    | 0.00026   | 0.556       | 0         | 0         | 6.99e-08  | -0.384    | 0         | 0         | 0         | 0         | 0.0304    | -0.415    | 0.112     | -0.123    | 0.0111
NR_nu_p_CC_3Pi                (-1) | 0.185        | 0.00407   | -0.0297   | 0           | 0         | 0         | -0.0251   | 0.236     | 0         | 0         | 0         | 0         | 0.000875  | -0.208    | 0.341     | 0.143     | -0.0403
NR_nu_n_CC_2Pi                ( 1) | 0.179        | -0.0202   | 0.0574    | 0.148       | 0         | 0         | 0.037     | -0.0428   | 0         | 0         | 5.67e-08  | 0         | -0.104    | 0.449     | -0.378    | -0.0858   | 0.0787
EMRecoUncorrSqrtND            ( 1) | 0.176        | 0         | 0         | 0           | 0         | 0         | 0         | 0.176     | 0.00252   | 0.00939   | -1.57e-05 | 0         | 0.164     | 0         | 0         | 0         | 0
ChargedHadRecoResND           ( 1) | 0.174        | 0         | 0         | 0           | 0         | 0         | 0         | 0.174     | 0.00113   | 0.00442   | 8.23e-07  | 0         | 0.168     | 0         | 0         | 0         | 0
flux_Nov17_24                 ( 1) | -0.164       | 0.000457  | -0.00252  | 0.0101      | 0.000908  | -0.0439   | -0.000492 | -0.129    | -0.00364  | 0.0282    | 2.54e-06  | -0.0747   | -0.00204  | -0.0711   | 0.0139    | -0.0188   | -0.000826
NR_nu_np_CC_1Pi               (-1) | -0.164       | 0.00115   | -0.00786  | -0.0356     | 0         | 0         | -0.00411  | -0.117    | 0         | 0         | -2.32e-07 | 0         | 0.0186    | -0.111    | 0.00637   | -0.0326   | 0.00113
FrPiProd_N                    (-1) | 0.162        | 0.00341   | -0.0434   | 0.00568     | 0.00102   | -0.00571  | -0.00266  | 0.204     | -0.000615 | 0.0217    | 3.19e-06  | 0         | -0.0487   | 0.0798    | 0.0301    | 0.114     | 0.00763
BeRPA_A                       (-1) | 0.159        | -0.0101   | -0.00136  | -0.3        | -0.0109   | 0         | -3.59e-07 | 0.481     | 0.0542    | 0         | 0         | 0         | -0.228    | 0.827     | -0.219    | 0.0601    | -0.0105
VecFFCCQEshape                (-1) | 0.154        | -0.000782 | 0.0375    | -0.00272    | -8.16e-05 | 0         | 8.34e-05  | 0.12      | -0.00436  | 0         | 0         | 0         | -0.0988   | 0.191     | -0.0292   | 0.0776    | -0.0168
CCQEPauliSupViaKF             ( 1) | 0.145        | -0.00852  | -0.000245 | -0.263      | -0.0131   | 0         | -0.00101  | 0.431     | 0.0657    | 0         | 3.28e-05  | 0         | -0.208    | 0.751     | -0.187    | 0.0262    | -0.0146
NR_nu_n_NC_3Pi                (-1) | -0.141       | 0         | 0         | 0           | 0         | -0.196    | 0         | 0.0544    | 0         | 0.0544    | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrPiProd_pi                   ( 1) | -0.137       | 0.00172   | 0.0038    | -0.0312     | -0.000282 | 0.000146  | -0.00483  | -0.106    | -0.000441 | -0.019    | 5.56e-11  | 0         | 0.0197    | -0.036    | -0.0363   | -0.042    | 0.00767
FrInel_N                      ( 1) | -0.131       | -0.00267  | -0.00407  | -0.106      | 0.00233   | -0.0279   | -0.0347   | 0.0426    | -0.0141   | 0.0117    | -1.09e-05 | 0         | -0.0308   | 0.0174    | -0.0413   | -0.0294   | 0.129
flux_Nov17_20                 (-1) | 0.129        | 0.000784  | 0.0425    | -0.0515     | 0.00166   | 0.027     | -0.00557  | 0.114     | -0.00778  | -0.0069   | 3.63e-07  | 0.049     | 0.00193   | 0.0693    | -0.0129   | 0.0215    | 9.01e-05
FrCEx_pi                      ( 1) | -0.127       | 0.00116   | -0.00567  | -0.0596     | -0.000875 | 0.0678    | 0.0149    | -0.145    | 0.00225   | -0.00944  | -7.88e-07 | 0         | -0.00857  | 0.0321    | -0.126    | -0.06     | 0.025
