= Evis bin 1: 0 - 0.5GeV =
Syst (sigma) \ impact (%)          | TotPRISMpred | FluxCorr  | FDnuTauCC | FDintrinsic | FD WS bkg | FD NC bkg | FD WL bkg | NDdataLC  | Sub ND WS | Sub ND NC | Sub ND WL | LCwgtCalc | ND Unfold | NDEffCorr | FDEffCorr | FD Smear  | XsecCorr
flux_Nov17_13                 ( 1) | 3.86         | -0.0181   | 0.642     | 1.98        | 1.69      | 0.778     | 0.0823    | -1.29     | -0.863    | -0.203    | 1e-05     | -0.202    | 0.000909  | -0.0418   | 0.0101    | -0.00869  | -0.00165
MvCCRES                       ( 1) | 3.84         | -0.0125   | 1.98      | 0.703       | 1.24      | 0         | 0.0597    | -0.129    | -0.427    | 0         | 9.88e-06  | 0         | -0.0213   | 0.329     | -0.0134   | -0.01     | 0.0176
MuonRecoResFD                 ( 1) | 3.41         | 0.0185    | 4.01      | -0.00514    | -0.12     | -0.412    | 0         | -0.0867   | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.0867   | 0
EMRecoUncorrFD                ( 1) | -2.88        | 0.00549   | -0.134    | -0.997      | -0.652    | -0.275    | 0         | -0.824    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.824    | 0
RecoEnergyScaleFD             ( 1) | -2.78        | 0.01      | 0.00686   | -0.872      | -0.726    | -0.494    | 0.0145    | -0.716    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.716    | 0
RecoEnergyInvSqrtFD           ( 1) | -2.71        | 0.00836   | 0.0814    | -0.989      | -0.661    | -0.494    | 0.0145    | -0.666    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.666    | 0
EMRecoUncorrInvSqrtFD         ( 1) | -2.64        | 0.006     | -0.116    | -0.997      | -0.618    | -0.165    | 0         | -0.747    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.747    | 0
EMRecoUncorrSqrtFD            ( 1) | -2.62        | 0.00744   | -0.119    | -0.99       | -0.568    | -0.192    | 0         | -0.757    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.757    | 0
MaNCRES                       ( 1) | 2.6          | 0         | 0         | 0           | 0         | 3.46      | 0         | -0.861    | 0         | -0.861    | 0         | 0         | 0         | 0         | 0         | 0         | 0
ChargedHadRecoUncorrFD        ( 1) | -2.03        | 0.0156    | -0.0213   | -0.731      | -0.523    | -0.577    | 0.0273    | -0.218    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.218    | 0
flux_Nov17_14                 ( 1) | -2.01        | 0.0213    | -0.666    | -0.221      | -0.978    | -0.533    | -0.0299   | 0.393     | 0.394     | 0.118     | -7.55e-06 | -0.0648   | 0.00261   | -0.0524   | 0.00782   | -0.00995  | -0.00127
ChargedHadRecoUncorrInvSqrtFD ( 1) | -1.94        | 0.019     | 0.128     | -0.615      | -0.59     | -0.604    | 0.0273    | -0.304    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.304    | 0
ChargedHadRecoUncorrSqrtFD    ( 1) | -1.62        | 0.00828   | -0.101    | -0.356      | -0.462    | -0.577    | 0.0145    | -0.149    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.149    | 0
RecoEnergySqrtFD              ( 1) | -1.54        | 0.006     | -0.057    | -0.486      | -0.36     | -0.302    | 0         | -0.346    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.346    | 0
flux_Nov17_10                 ( 1) | 1.21         | -0.000496 | 0.225     | 0.5         | 0.442     | 0.309     | 0.0232    | -0.289    | -0.204    | -0.0784   | 3.97e-06  | -0.00668  | -2.53e-08 | 8.8e-06   | 3.16e-08  | 1.8e-07   | -2.4e-08
nuenumu_xsec_ratio            (-1) | 1.1          | -0.00901  | 0         | 0.352       | 0.413     | 0         | 0         | 0.348     | 0         | 0         | 0         | 0         | 0         | 0         | -0.151    | 0.00393   | 0.5
BeRPA_D                       (-1) | -1.02        | 0.00739   | -0.151    | -0.541      | -0.421    | 0         | -0.00544  | 0.092     | 0.226     | 0         | 0         | 0         | -0.00794  | -0.0723   | -0.0169   | -0.0416   | 0.00507
ChargedHadRecoUncorrInvSqrtND (-1) | -0.851       | 0         | 0         | 0           | 0         | 0         | 0         | -0.851    | -0.274    | -0.202    | 0.000103  | 0         | -0.368    | 0         | 0         | 0         | 0
BeRPA_B                       (-1) | -0.847       | 0.00837   | -0.0241   | -0.677      | -0.429    | 0         | 0         | 0.275     | 0.266     | 0         | 0         | 0         | -0.0257   | 0.0984    | -0.0482   | -0.0322   | 0.0167
Theta_Delta2Npi               ( 1) | 0.77         | -0.00343  | 0.23      | 0.261       | 0.198     | 0.257     | -0.0324   | -0.141    | -0.0506   | -0.0365   | 0         | 0         | 0.00339   | -0.037    | 0.00243   | 0.00284   | -0.0254
ChargedHadRecoUncorrND        ( 1) | 0.725        | 0         | 0         | 0           | 0         | 0         | 0         | 0.725     | 0.253     | 0.193     | 5.48e-06  | 0         | 0.279     | 0         | 0         | 0         | 0
BeRPA_A                       ( 1) | 0.697        | -0.0142   | 0.0083    | 0.681       | 0.402     | 0         | 0         | -0.38     | -0.276    | 0         | 0         | 0         | 0.0374    | -0.206    | 0.0522    | 0.0222    | -0.0098
CCQEPauliSupViaKF             (-1) | 0.688        | -0.0177   | 0.00396   | 0.757       | 0.334     | 0         | 0         | -0.39     | -0.235    | 0         | -5.7e-06  | 0         | 0.0458    | -0.268    | 0.0646    | 0.0229    | -0.0198
NR_nubar_n_NC_2Pi             (-1) | -0.657       | 0         | 0         | 0           | 0         | -0.879    | 0         | 0.222     | 0         | 0.222     | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArSqrtND         ( 1) | 0.646        | 0         | 0         | 0           | 0         | 0         | 0         | 0.646     | 0.136     | 0         | 0         | 0         | 0.511     | 0         | 0         | 0         | 0
flux_Nov17_4                  ( 1) | 0.612        | -0.0184   | 0.0513    | 0.539       | 0.494     | 0.119     | 0.0156    | -0.589    | -0.293    | 0.00727   | 1.07e-05  | -0.287    | -0.000649 | -0.0175   | 0.00176   | -0.000278 | -0.000366
MaCCRES                       ( 1) | 0.612        | -0.00248  | 0.3       | 0.163       | 0.206     | 0         | 0.00951   | -0.0642   | -0.0755   | 0         | 1.43e-06  | 0         | -0.00595  | 0.0341    | -0.00332  | -0.00397  | -0.00964
ChargedHadRecoUncorrSqrtND    (-1) | -0.602       | 0         | 0         | 0           | 0         | 0         | 0         | -0.602    | -0.208    | -0.169    | 0.000103  | 0         | -0.224    | 0         | 0         | 0         | 0
flux_Nov17_11                 ( 1) | -0.593       | 0.00765   | -0.304    | -0.0204     | -0.324    | -0.084    | -0.00444  | 0.137     | 0.134     | 0.00471   | 1.81e-06  | 0.00213   | 3.82e-05  | -0.00561  | 0.000753  | 0.000355  | -2.98e-05
NR_nubar_p_NC_2Pi             (-1) | -0.574       | 0         | 0         | 0           | 0         | -0.632    | 0         | 0.0577    | 0         | 0.0577    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nubar_p_CC_1Pi             (-1) | -0.527       | 0.00582   | -0.16     | -0.246      | 0         | 0         | -0.0506   | -0.0765   | 0         | 0         | 3.17e-07  | 0         | 0.0723    | -0.179    | 0.0554    | -0.0111   | -0.0143
ERecoScaleMuLArND             (-1) | -0.471       | 0         | 0         | 0           | 0         | 0         | 0         | -0.471    | -0.137    | 0         | 0         | 0         | -0.331    | 0         | 0         | 0         | 0
NR_nu_n_CC_2Pi                (-1) | -0.465       | 0         | -0.181    | -0.0622     | -0.276    | 0         | -0.0432   | 0.0972    | 0.0972    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
RecoEnergyInvSqrtND           (-1) | -0.459       | 0         | 0         | 0           | 0         | 0         | 0         | -0.459    | -0.127    | -0.147    | 0.000103  | 0         | -0.182    | 0         | 0         | 0         | 0
flux_Nov17_12                 ( 1) | -0.445       | -0.00108  | -0.000216 | -0.246      | -0.0433   | -0.183    | -0.0106   | 0.0393    | 0.0361    | 0.0584    | 5.93e-07  | -0.0496   | -0.000179 | -0.00586  | 0.00104   | -0.000624 | -0.000112
RecoEnergyScaleND             (-1) | -0.425       | 0         | 0         | 0           | 0         | 0         | 0         | -0.425    | -0.129    | -0.143    | 0.000103  | 0         | -0.152    | 0         | 0         | 0         | 0
flux_Nov17_16                 (-1) | 0.42         | 0.0103    | 0.101     | -0.165      | 0.707     | 0.0972    | 0.0114    | -0.342    | -0.325    | -0.0264   | -4.12e-06 | 0.00384   | -0.000949 | 0.00294   | 5.85e-06  | 0.00215   | 2.48e-05
NR_nubar_n_CC_1Pi             (-1) | -0.406       | 0.00377   | -0.0431   | -0.181      | 0         | 0         | -0.0338   | -0.152    | 0         | 0         | 1.33e-07  | 0         | 0.0144    | -0.154    | 0.0444    | -0.0309   | -0.0265
flux_Nov17_19                 (-1) | 0.399        | 0.000184  | 0.251     | -0.0655     | 0.159     | 0.0851    | -0.000544 | -0.0302   | -0.04     | -0.00879  | -2.67e-06 | 0.0134    | 0.000441  | 0.00766   | -0.00204  | -0.000973 | 0.000148
NuOnENCBkgSyst                ( 1) | -0.396       | 0         | 0         | 0           | 0         | 0         | 0         | -0.396    | 0         | -0.396    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_p_CC_2Pi                (-1) | -0.38        | 0         | -0.0938   | -0.056      | -0.326    | 0         | 0         | 0.0962    | 0.0962    | 0         | 8.6e-08   | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_18                 ( 1) | 0.368        | -0.00548  | 0.33      | -0.248      | 0.132     | 0.136     | 0.00153   | 0.0234    | -0.00836  | -0.0194   | -5.89e-06 | 0.0455    | 0.000912  | 0.00837   | -0.00246  | -0.00141  | 0.000174
E2p2h_A_nu                    ( 1) | -0.344       | 0         | -0.00111  | -0.153      | -0.581    | 0         | 0         | 0.391     | 0.391     | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_20                 ( 1) | -0.339       | -0.00331  | -0.162    | 0.00161     | -0.148    | -0.0323   | -0.00115  | 0.00725   | 0.00392   | 0.000782  | -8.59e-07 | 0.00123   | -8.77e-05 | 0.000835  | -0.000375 | 0.000985  | 0.000184
E2p2h_A_nubar                 (-1) | 0.324        | -0.025    | 0.00344   | 0.393       | 0         | 0         | 0         | -0.048    | 0         | 0         | 0         | 0         | 0.0226    | -0.106    | 0.0335    | -0.0212   | 0.0228
NR_nubar_p_NC_1Pi             (-1) | -0.32        | 0         | 0         | 0           | 0         | -0.52     | 0         | 0.2       | 0         | 0.2       | 0         | 0         | 0         | 0         | 0         | 0         | 0
FrInel_N                      ( 1) | -0.31        | 0.00734   | -0.081    | -0.169      | -0.0855   | -0.0565   | 0.0922    | -0.0183   | -0.0167   | -0.0329   | -4.36e-06 | 0         | 0.00051   | 0.0455    | -0.0171   | -0.0238   | 0.0268
NR_nu_p_CC_3Pi                (-1) | -0.29        | 0         | -0.0493   | -0.171      | -0.125    | 0         | 0         | 0.0546    | 0.0546    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
ERecoScaleMuLArInvSqrtND      (-1) | -0.288       | 0         | 0         | 0           | 0         | 0         | 0         | -0.288    | -0.104    | 0         | 0         | 0         | -0.178    | 0         | 0         | 0         | 0
NR_nubar_n_CC_2Pi             ( 1) | 0.279        | -0.00088  | 0.101     | 0.246       | 0         | 0         | 0         | -0.067    | 0         | 0         | 0         | 0         | -0.0192   | 0.0711    | -0.0551   | -0.0602   | -0.00361
nuenuebar_xsec_ratio          ( 1) | -0.262       | 0.00628   | 0         | -0.125      | 0.155     | 0         | 0         | -0.298    | 0         | 0         | 4.16e-07  | 0         | 0         | 0         | -0.00384  | 0.00561   | -0.3
BhtBY                         (-1) | 0.247        | 0.00125   | 0.00604   | 0.0917      | 0.101     | 0.0433    | 0.00323   | 0.000132  | -0.00693  | 0.000444  | -2.97e-08 | 0         | -0.000324 | 0.00563   | -0.00728  | 0.00406   | 0.00453
ChargedHadRecoResFD           ( 1) | -0.242       | -0.000248 | 0.069     | 0           | -0.139    | -0.137    | 0         | -0.034    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | -0.034    | 0
flux_Nov17_21                 ( 1) | 0.24         | -0.00811  | 0.0763    | 0.0139      | 0.0644    | 0.0455    | -0.00116  | 0.0491    | 0.00887   | -0.00694  | 6.63e-06  | 0.0406    | 0.000748  | 0.00817   | -0.00165  | -0.000922 | 7.29e-05
NR_nubar_n_NC_3Pi             (-1) | -0.236       | 0         | 0         | 0           | 0         | -0.316    | 0         | 0.0796    | 0         | 0.0796    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_CC_3Pi                (-1) | -0.226       | 0         | -0.0806   | -0.0553     | -0.129    | 0         | 0         | 0.0385    | 0.0385    | 0         | -9.87e-08 | 0         | 0         | 0         | 0         | 0         | 0
RecoEnergySqrtND              (-1) | -0.218       | 0         | 0         | 0           | 0         | 0         | 0         | -0.218    | -0.0667   | -0.0896   | -4.03e-05 | 0         | -0.0616   | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nubar   ( 1) | 0.215        | -0.0114   | 0.0157    | 0.245       | 0         | 0         | 0         | -0.0343   | 0         | 0         | 0         | 0         | 0.0146    | -0.0725   | 0.0214    | -0.00789  | 0.00999
FrElas_N                      ( 1) | -0.212       | -0.0128   | -0.127    | 0.348       | -0.0565   | -0.328    | -0.00152  | -0.0357   | 0         | 0         | 0         | 0         | 0         | 0         | 0.0193    | 0.0183    | -0.0735
NR_nu_p_NC_2Pi                (-1) | -0.211       | 0         | 0         | 0           | 0         | -0.232    | 0         | 0.0215    | 0         | 0.0215    | 0         | 0         | 0         | 0         | 0         | 0         | 0
MuonRecoResND                 (-1) | -0.21        | 0         | 0         | 0           | 0         | 0         | 0         | -0.21     | -0.00172  | -0.204    | 0.000113  | 0         | -0.00438  | 0         | 0         | 0         | 0
FrAbs_N                       ( 1) | 0.208        | -0.00393  | 0.0183    | -0.153      | 0.115     | 0.215     | -0.0345   | 0.0511    | -0.0193   | 0.0281    | -1.88e-06 | 0         | 0.00658   | -0.0459   | 0.0159    | 0.0639    | 0.0019
NR_nu_n_NC_2Pi                (-1) | -0.206       | 0         | 0         | 0           | 0         | -0.222    | 0         | 0.0152    | 0         | 0.0152    | 0         | 0         | 0         | 0         | 0         | 0         | 0
NR_nu_n_NC_1Pi                (-1) | -0.205       | 0         | 0         | 0           | 0         | -0.246    | 0         | 0.0412    | 0         | 0.0412    | 0         | 0         | 0         | 0         | 0         | 0         | 0
C12ToAr40_2p2hScaling_nu      ( 1) | 0.205        | 0         | 0.0159    | 0.0736      | 0.308     | 0         | 0         | -0.193    | -0.193    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
flux_Nov17_17                 ( 1) | -0.187       | -0.00549  | 0.00247   | -0.251      | 0.389     | -0.221    | -0.0131   | -0.0876   | -0.193    | 0.0664    | -3.72e-08 | 0.0448    | 0.000451  | -0.00325  | -5.32e-05 | -0.00038  | 0.000106
E2p2h_B_nu                    (-1) | 0.185        | 0         | 0.00278   | 0.0775      | 0.306     | 0         | 0         | -0.201    | -0.201    | 0         | 0         | 0         | 0         | 0         | 0         | 0         | 0
E2p2h_B_nubar                 (-1) | 0.181        | -0.0131   | 0.00477   | 0.218       | 0         | 0         | 0         | -0.0286   | 0         | 0         | 0         | 0         | 0.0134    | -0.062    | 0.019     | -0.0104   | 0.0115
